date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:52:56	2501/2501	---MC-	200	added ('OK')	application/json	date:Mon,%2015%20Oct%202018%2009:52:56%20GMT	https://rossfairgrieve.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frossfairgrieve.com%2Fportrait-headshot-photography%2F	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-json/oembed/1.0/embedfdb4.json	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:52:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:52:56%20GMT	https://rossfairgrieve.com/?p=163	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index4034.html	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:52:58	2624/2624	---MCZ	200	added ('OK')	text/xml	date:Mon,%2015%20Oct%202018%2009:52:58%20GMT	https://rossfairgrieve.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frossfairgrieve.com%2Fportrait-headshot-photography%2F&format=xml	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-json/oembed/1.0/embedb051	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:00	220677/220677	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20May%202012%2019:21:24%20GMT	https://rossfairgrieve.com/wp-content/uploads/2012/04/Out-of-the-Ordinary.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/uploads/2012/04/Out-of-the-Ordinary.jpg	(from https://rossfairgrieve.com/extreme-environments/)
10:53:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:53:00%20GMT	http://rossfairgrieve.com/?wordfence_lh=1&hid=31510B10FBD442CC6E799359E1E99D5D	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexaafd.html	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:02	17242/17242	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:11%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-11.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-11.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:02	210400/210400	---M--	200	added ('OK')	image/jpeg	date:Sat,%2007%20Apr%202012%2011:40:24%20GMT	https://rossfairgrieve.com/wp-content/uploads/2012/04/Portrait-Headshot-Photographer.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/uploads/2012/04/Portrait-Headshot-Photographer.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:05	18731/18731	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:05%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-2.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-2.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:07	238378/238378	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202012%2019:37:23%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-11.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-11.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:07	12716/12716	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:07%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-4.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-4.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:10	137187/137187	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202012%2019:37:02%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-4.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-4.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:13	26983/26983	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:10%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-6.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-6.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:14	428685/428685	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202012%2019:36:55%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-2.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-2.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:15	24359/24359	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:09%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-5.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-5.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:17	24944/24944	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:10%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-7.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-7.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:23	554301/554301	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202012%2019:37:16%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-6.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-6.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:24	616432/616432	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202012%2019:37:09%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-5.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-5.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:24	389403/389403	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202012%2019:37:20%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-7.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-7.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:25	24579/24579	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:12%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-13.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-13.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:28	29611/29611	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:14%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-15.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-15.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:29	15880/15880	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:13%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-14.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-14.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:33	290608/290608	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202012%2019:37:31%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-13.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-13.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:36	16077/16077	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:06%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-17.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_portrait-photographer-17.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:41	219592/219592	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202012%2019:37:34%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-14.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-14.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:41	529116/529116	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202012%2019:45:39%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-15.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-15.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:42	22417/22417	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:00%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_laura-bailey-headshots-2.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_laura-bailey-headshots-2.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:45	393635/393635	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2015:59:09%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/laura-bailey-headshots-2.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/laura-bailey-headshots-2.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:45	18133/18133	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:02%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_laura-bailey-headshots-17.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_laura-bailey-headshots-17.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:46	436828/436828	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Apr%202012%2019:51:24%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-17.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/portrait-photographer-17.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:47	17059/17059	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:03%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_laura-bailey-headshots-1.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_laura-bailey-headshots-1.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:47	277952/277952	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:02:01%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/laura-bailey-headshots-1.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/laura-bailey-headshots-1.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:49	18591/18591	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:04%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_laura-bailey-headshots-22.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_laura-bailey-headshots-22.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:50	273686/273686	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:01:30%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/laura-bailey-headshots-17.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/laura-bailey-headshots-17.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:51	18616/18616	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:12:01%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_laura-bailey-headshots-25.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/thumbs/thumbs_laura-bailey-headshots-25.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:51	300176/300176	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2016:02:04%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/laura-bailey-headshots-22.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/laura-bailey-headshots-22.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:53:55	319225/319225	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Jun%202012%2015:59:42%20GMT	https://rossfairgrieve.com/wp-content/gallery/portraits/laura-bailey-headshots-25.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/portraits/laura-bailey-headshots-25.jpg	(from https://rossfairgrieve.com/portrait-headshot-photography/)
10:54:03	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:53:53%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3D3AEBCE6792E690C15EBBE79FE6E1A5BE	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index939a.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=3AEBCE6792E690C15EBBE79FE6E1A5BE)
10:54:03	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:53:53%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3DB471E06173E50F7F08DB738E198CEB4C	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index9b35.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=B471E06173E50F7F08DB738E198CEB4C)
10:54:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:53:54%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=6C2290B1C999E5884BF9DBB8EF29724F	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index9cfc.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=6C2290B1C999E5884BF9DBB8EF29724F)
10:54:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:53:56%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=E901F860451F66F0FA1C3895629D1230	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index8f21.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=E901F860451F66F0FA1C3895629D1230)
10:54:18	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:54:07%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3D98D992AA6E681722B21698CB0DCEB6D0	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index847d.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=98D992AA6E681722B21698CB0DCEB6D0)
10:54:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:54:07%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=163437F67C0F015B4FE01CCE307FBEE0	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexd8cf.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=163437F67C0F015B4FE01CCE307FBEE0)
10:54:18	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:54:08%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3D4054F7CDBF904899D05D458C7A41ECBC	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexf30a.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=4054F7CDBF904899D05D458C7A41ECBC)
10:54:20	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:54:10%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3D3542523000D27CFA2511EA93C107D3FA	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index965d.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=3542523000D27CFA2511EA93C107D3FA)
10:54:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:54:20%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=29E3785D6939B07362C52D226FD88A3C	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexd6a0.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=29E3785D6939B07362C52D226FD88A3C)
10:54:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:54:20%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=5A605228460FADEC30604721D3D80C00	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexabd0.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=5A605228460FADEC30604721D3D80C00)
10:54:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:54:22%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=1B7544D7BC5ED46144DBC0C3C9EEBF0F	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index1bcb.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=1B7544D7BC5ED46144DBC0C3C9EEBF0F)
10:54:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:54:23%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=85B3D964970D62BD3571A8D802B38DCB	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index234a.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=85B3D964970D62BD3571A8D802B38DCB)
10:54:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:54:34%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=DCF1CDA9F6CC5C425A1F8816DFD1BFCD	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index29fc.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=DCF1CDA9F6CC5C425A1F8816DFD1BFCD)
10:54:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:54:35%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=0DBD8ECC7CBBBA47A59FDA25EE633200	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexb3aa.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=0DBD8ECC7CBBBA47A59FDA25EE633200)
10:54:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:54:35%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=D9B82B22A0C9BD93D636EFB9494AEB98	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index4cc9.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=D9B82B22A0C9BD93D636EFB9494AEB98)
10:54:47	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:54:37%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3DC61A2D7D0B85E5A95F5D0ABFD58EE07D	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index3a92.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=C61A2D7D0B85E5A95F5D0ABFD58EE07D)
10:54:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:54:48%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=700C3020CED387D2E5A0C3B7D0830F28	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexc200.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=700C3020CED387D2E5A0C3B7D0830F28)
10:54:59	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:54:49%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3DC0673934567482433E439254425FFAA6	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexd18d.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=C0673934567482433E439254425FFAA6)
10:55:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:54:49%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=FFA2EB53874695B99EA722BC2AD2F6F3	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexe42f.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=FFA2EB53874695B99EA722BC2AD2F6F3)
10:55:00	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:54:50%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3DDA5CA073123DF4B92EA474A19E59FDD5	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexa2e9.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=DA5CA073123DF4B92EA474A19E59FDD5)
10:55:02	25505/25505	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jun%202012%2012:41:34%20GMT	https://rossfairgrieve.com/wp-content/gallery/time-for-lime/thumbs/thumbs_time-for-lime-koh-lanta-13.jpg	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/gallery/time-for-lime/thumbs/thumbs_time-for-lime-koh-lanta-13.jpg	(from https://rossfairgrieve.com/time-for-lime-cooking-school/)
10:55:07	112595/112595	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2009:55:05%20GMT	https://rossfairgrieve.com/author/ross/page/3/	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/author/ross/page/3/index.html	(from https://rossfairgrieve.com/author/ross/page/2/)
10:55:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:55:03%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=56210A9DA2BD2117FF6824C7EC81DBFE	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index2f94.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=56210A9DA2BD2117FF6824C7EC81DBFE)
10:55:14	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:55:04%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3DEAAED0342B8A27593434FAEC2F6D0EED	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index4724.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=EAAED0342B8A27593434FAEC2F6D0EED)
10:55:15	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:55:04%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3DABE603E9FFCCB7559BB383449470C637	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index8673.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=ABE603E9FFCCB7559BB383449470C637)
10:55:18	75220/75220	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2026%20Jul%202018%2015:03:30%20GMT	https://rossfairgrieve.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_gallery_display/static/fonts/fontawesome-webfont.eot?v=4.6.1	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_gallery_display/static/fonts/fontawesome-webfont914c.eot	(from https://rossfairgrieve.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/nextgen_gallery_display/static/fontawesome/font-awesome.min.css?ver=4.6.1)
10:55:19	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:55:09%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3D1E77418E3EA1489B78BDE76C70533DFE	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index0a8c.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=1E77418E3EA1489B78BDE76C70533DFE)
10:55:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:55:16%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid=F7373899B892AE6EF764605C9C59DF11	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index10f5.html	(from http://rossfairgrieve.com/?wordfence_lh=1&hid=F7373899B892AE6EF764605C9C59DF11)
10:55:20	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:55:17%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3D59FE3BD9A84AD920EAD6BC5DC6165871	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/index5c01.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=59FE3BD9A84AD920EAD6BC5DC6165871)
10:55:20	0/0	---M--	200	added ('OK')	text/javascript	date:Mon,%2015%20Oct%202018%2009:55:20%20GMT	https://rossfairgrieve.com/?wordfence_lh=1%26hid%3DF6CF045A5E6FABEE1866E724CF8353EF	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexa7a0.html	(from https://rossfairgrieve.com/?wordfence_lh=1%26hid=F6CF045A5E6FABEE1866E724CF8353EF)
10:55:22	1489/1489	---MC-	200	added ('OK')	application/rss+xml	etag:%222e6ca9594ee7467dc3c30a804dbaf2c5%22	https://rossfairgrieve.com/hello-world/feed/	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/hello-world/feed/index.html	(from https://rossfairgrieve.com/hello-world/)
10:55:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2015%20Oct%202018%2009:55:22%20GMT	https://rossfairgrieve.com/?p=1	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/indexcff1.html	(from https://rossfairgrieve.com/hello-world/)
10:55:23	2377/2377	---MC-	200	added ('OK')	application/json	date:Mon,%2015%20Oct%202018%2009:55:22%20GMT	https://rossfairgrieve.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frossfairgrieve.com%2Fhello-world%2F	C:/My%20Web%20Sites/camerasite/rossfairgrieve.com/wp-json/oembed/1.0/embed5980.json	(from https://rossfairgrieve.com/hello-world/)
